"","name","points","pos","rd1","rd2","rd3","rd4","rd5","rd6","rd7","rd8","rd9","rd10","rd11","rd12","rd13","rd14"
"111","JARED COOK",113.81475,4,4.0115967578068e-05,0.00102405629881336,0.00630310728705371,0.010767114367863,0.018006890450766,0.0727878109912067,0.268178260575261,0.558544955035306,0.717276073271238,0.868168638651564,0.946972507807456,0.979162163715716,0.986923678371164,"0.990457380828726"
"112","STERLING SHEPARD",113.73625,5,0.000103273122947309,0.000327031555999811,0.000516365614736543,0.0093342036472646,0.0219446546494077,0.0597942728341702,0.136719050683984,0.570461090575518,0.818591447176732,0.928033902354745,0.950289155098462,0.980510521240679,0.984121887594435,"0.991073296991306"
"113","RASHAAD PENNY",113.425,3,5.14878459119724e-05,0.000175370802902439,0.00302834808570643,0.0224049790977689,0.089751342532596,0.318257833209143,0.566188365987999,0.800784752534666,0.884094993995157,0.92786075143705,0.955936611683845,0.979979448817173,0.985598560318637,"0.990781301295341"
"114","NEW ORLEANS",112.3035,1,7.81120295423087e-05,0.000247354760217311,0.000390560147711543,0.000559802878386546,0.000703008265880778,0.00087225099655578,0.00101545638405001,0.00118469911472502,0.00132790450221925,0.0019281963797055,0.0103857831020557,0.0174230985288751,0.0184579375681203,"0.0419993010246932"
"115","JERICK MCKINNON",112.2565,3,7.10588747545589e-05,0.000225019770056103,0.000675486590022755,0.00651067730983822,0.0266907051631027,0.07354075007126,0.124339654545197,0.204918371682628,0.297057059806847,0.42980522468313,0.555510690657192,0.699643401838533,0.787978047662128,"0.851458094409806"
"116","COREY DAVIS",111.521,5,5.63959518551446e-05,0.000178587180874625,0.000714060875517569,0.0237298399003075,0.105181676550789,0.244684047684841,0.474809502638921,0.786074779885317,0.899138960907951,0.955840774064253,0.967395993904679,0.979708649034361,0.987809370102251,"0.990534956704706"
"117","PITTSBURGH",110.761,1,6.21788739124958e-05,0.00019689976738957,0.000310894369562479,0.000445615263039553,0.000559609865212462,0.000694330758689537,0.000808325360862446,0.00094304625433952,0.00105704085651243,0.0011917617499895,0.00130575635216241,0.00144217965749153,0.00294293482076459,"0.014107557806742"
"118","DENVER",110.698,1,0.000272135586790813,0.000861762691504242,0.00136067793395407,0.0019503050386675,0.00244922028111732,0.00303884738583075,0.00353776262828057,0.004127389732994,0.00462630497544383,0.00521593208015726,0.00571484732260708,0.0204047150075699,0.0244936225382182,"0.0704012976944057"
"119","HOUSTON",110.0015,1,0.00104039192922818,0.00329457444255589,0.00520195964614088,0.0074561421594686,0.00936352736305359,0.0116177098763813,0.0135250950799663,0.015779277593294,0.017686662796879,0.0199408453102067,0.0358655790198662,0.0358968562998781,0.0556683910623122,"0.0722475048031908"
"120","CURTIS SAMUEL",109.81,5,0.000156861399017539,0.00049672776355554,0.000784306995087694,0.0011241733596257,0.00141175259115785,0.014914004853309,0.115947645020765,0.440332157533276,0.772414378740493,0.91510873802601,0.927718648248545,0.960256846024466,0.960830202067052,"0.982133914379109"
"121","CLEVELAND",109.419,1,6.79399445068947e-05,0.000215143157605167,0.000339699722534474,0.000486902935632745,0.000611459500562052,0.000758662713660324,0.000883219278589631,0.0010304224916879,0.00115497905661721,0.00130218226971548,0.00153077023487334,0.00823342875822031,0.0231763523188091,"0.0681599225761293"
"122","MINNESOTA",109.3665,1,0.000256390382447294,0.000811902877749765,0.00128195191223647,0.00183746440753894,0.00230751344202565,0.00286302593732812,0.00333307497181482,0.00388858746711729,0.004358636501604,0.008404758608745,0.0198769575221345,0.0199178229808809,0.0244972160388006,"0.141295608241647"
"123","NEW ENGLAND",109.3335,1,0.000190775246813719,0.000604121614910111,0.000953876234068596,0.00136722260216499,0.00171697722132347,0.00213032358941987,0.00248007820857835,0.00289342457667474,0.00324317919583323,0.00365652556392962,0.0040062801830881,0.0044196265511845,0.017123170317148,"0.020614994742716"
"124","AUSTIN EKELER",109.28175,3,8.78916701338913e-05,0.0017629113643341,0.00786381534456424,0.0221602713897838,0.0439606051446238,0.0937085356987509,0.168940954703382,0.316832692254332,0.464487714195664,0.625997782736872,0.748907075831146,0.866958900860617,0.924626071180625,"0.957912724773618"
"125","INDIANAPOLIS",108.855,1,7.93296918005755e-05,0.000251210690701822,0.000396648459002877,0.000568529457904124,0.000713967226205179,0.000885848225106426,0.00103128599340748,0.00120316699230873,0.00134860476060978,0.00152048575951103,0.00166592352781208,0.00183780452671333,0.00237293263319607,"0.0131363425640394"
"126","BUFFALO",108.4095,1,0.000226041439853666,0.000715797892869944,0.00113020719926833,0.00161996365228461,0.002034372958683,0.00252412941169928,0.00293853871809766,0.00342829517111394,0.00384270447751233,0.00433246093052861,0.004746870236927,0.00620118220192987,0.0223639085218725,"0.0337172555351427"
"127","KANSAS CITY",108.231,1,8.37090802686726e-05,0.00026507875418413,0.000418545401343363,0.00059991507525882,0.000753381722418053,0.00093475139633351,0.00108821804349274,0.0012695877174082,0.00142305436456743,0.00160442403848289,0.00175789068564212,0.00193926035955758,0.00334279652355029,"0.0189225971715963"
"128","DESEAN JACKSON",108.03025,5,4.18550577470446e-05,0.000132541016198975,0.000995809335186288,0.00749692109595506,0.0104088766336006,0.0121141099812635,0.0239412166912296,0.0842062762302582,0.245502313744129,0.550080382975588,0.699076116507809,0.807562159013941,0.864408782888458,"0.91963866901544"
"129","BALTIMORE",107.447,1,7.42341225965805e-05,0.000235074721555838,0.000371170612982902,0.00053201121194216,0.000668107103369225,0.000828947702328482,0.000965043593755547,0.00113317171916069,0.00451966859158945,0.0154923356929146,0.0214643845486289,0.043340196607406,0.106702863856101,"0.402388490237874"
"130","WASHINGTON",106.8335,1,3.74087234547508e-05,0.000118460957606711,0.000187043617273754,0.000268095851425714,0.000336678511092757,0.000417730745244717,0.00048631340491176,0.00056736563906372,0.000652758013033227,0.0012151168076451,0.00325029437674294,0.0102333248492402,0.0216825457191981,"0.0390246688161197"
"131","CAROLINA",106.772,1,5.11430699521283e-05,0.000161953054848406,0.000255715349760642,0.00036652533465692,0.000460287629569155,0.000571097614465433,0.000664859909377668,0.000775669894273946,0.000869432189186182,0.00098024217408246,0.00107400446899469,0.00137125202119016,0.00384345093219002,"0.0148594858482308"
"132","GREEN BAY",106.54,1,4.62022493549267e-05,0.000146307122957268,0.000231011246774633,0.000331116120376974,0.00041582024419434,0.000515925117796681,0.000600629241614047,0.000700734115216388,0.000785438239033753,0.000894800756075913,0.00140982105447359,0.00487330374415552,0.0135441004994576,"0.0308571585324282"
"133","PHILADELPHIA",106.5365,1,7.88461048901292e-05,0.000249679332152076,0.000394230524450646,0.000565063751712593,0.000709614944011163,0.00088044817127311,0.00102499936357168,0.00119583259083363,0.0013403837831322,0.00151121701039414,0.00165576820269271,0.00182660142995466,0.00435424943179135,"0.0251625888676727"
"134","JACKSONVILLE",106.0825,1,0.000156000944145688,0.000494002989794678,0.000780004720728439,0.00111800676637743,0.00140400849731119,0.00174201054296018,0.00202801227389394,0.00236601431954293,0.00265201605047669,0.0153503036920508,0.0172352370910362,0.0249603209454795,0.107886254149417,"0.602442549112657"
"135","ARIZONA",106.082,1,5.39781944409875e-05,0.000170930949063127,0.000269890972204937,0.000386843726827077,0.000485803749968887,0.000602756504591027,0.000701716527732837,0.000818669282354977,0.000917629305496787,0.00103458206011893,0.00113589458102467,0.00210507196773539,0.00665902500805479,"0.0181420820108723"
"136","LOS ANGELES",105.853,1,7.84868919853994e-05,0.000248541824620432,0.000392434459926997,0.000562489392562029,0.000706382027868595,0.000876436960503627,0.00102032959581019,0.00119038452844522,0.00133427716375179,0.00199788815316651,0.0151919118126535,0.0239618495643637,0.0384376072983115,"0.244486136825538"
"137","HUNTER HENRY",105.658,4,0.000143356238076027,0.0141023125869103,0.0908356824771004,0.124616419719684,0.203863281865462,0.408506809536942,0.867307328746627,0.968097589852014,0.991722407916741,1.00103361091784,1.00125033577805,1.00138095494926,1.00149333814229,"1.00175363196795"
"138","LATAVIUS MURRAY",104.6255,3,4.7730610858871e-05,0.000364855587779686,0.00606149017234034,0.0357209777399693,0.131446096812794,0.404489370362222,0.640192538460973,0.789921784752121,0.853309899373684,0.895607515142761,0.924179371027533,0.964602768141902,0.984821712727835,"0.990636666971205"
"139","KENNY STILLS",103.62025,5,6.24003916552545e-05,0.000197601240241639,0.000312001958276273,0.000447202806862657,0.00116557170524248,0.0127509760580503,0.0292877563595379,0.0646808765007566,0.107745667319165,0.172264806794749,0.291993423694722,0.538698567088697,0.717893536280253,"0.863044560481671"
"140","LARRY FITZGERALD",102.80125,5,5.81141930580811e-05,0.000184028278017257,0.000404146315805726,0.00821492143001857,0.0194062090814802,0.033718645523542,0.103429693577959,0.253664160119652,0.513417410686503,0.806714189018591,0.900748972978068,0.959359423699228,0.973489110774398,"0.980735747737113"
"141","SEATTLE",102.7075,1,0.000104558729480265,0.000331102643354172,0.000522793647401324,0.000749337561275231,0.000941028565322383,0.00116757247919629,0.00135926348324344,0.00158580739711735,0.0017774984011645,0.00200404231503841,0.00219573331908556,0.00242227723295947,0.00348441880125072,"0.0180517011960745"
"142","COURTLAND SUTTON",102.5725,5,0.000124792877419356,0.000395177445161293,0.000623964387096779,0.000894348954838716,0.00332361542839886,0.0388953720197581,0.128402166642002,0.485635966781715,0.736027167338241,0.899385166319702,0.948834369176452,0.981101506198708,0.988099663034436,"0.991684803870032"
"143","DALLAS",102.32,1,0.000382396705837547,0.0012109229018189,0.00191198352918773,0.00274050972516908,0.00344157035253792,0.00427009654851927,0.00497115717588811,0.00579968337186946,0.00650074399923829,0.00732927019521965,0.00803033082258848,0.00885885701856983,0.0256433198583484,"0.0329716919874467"
"144","NEW YORK",101.8065,1,2.79036954302394e-05,8.83617021957582e-05,0.000139518477151197,0.000199976483916716,0.000251133258872155,0.000311591265637674,0.000362748040593113,0.000423206047358631,0.000474532715461652,0.000699454686225221,0.00156808191048856,0.00469017228849001,0.0101241679978802,"0.0193586247145474"
"145","EMMANUEL SANDERS",101.4575,5,3.08986530009948e-05,9.78457345031503e-05,0.000154493265004974,0.00022144034650713,0.000503032212918469,0.00398883032857404,0.0154393966505723,0.0574237655494062,0.151233072172028,0.333760341704912,0.493787553520099,0.647789688037163,0.748060042975574,"0.832834881166297"
"146","TENNESSEE",100.268,1,7.57531493408797e-05,0.000239884972912786,0.000378765746704399,0.000542897570276305,0.000681778344067918,0.000845910167639824,0.000984790941431437,0.00114892276500334,0.00128780353879496,0.00145193536236686,0.00159081613615847,0.00441017707924643,0.0152392363277342,"0.0207227175725331"
"147","DETROIT",100.043,1,0.000100534536006913,0.000318359364021891,0.000502672680034565,0.000720497508049543,0.000904810824062217,0.0011226356520772,0.00130694896808987,0.00152477379610485,0.00170908711211752,0.0019269119401325,0.00211122525614517,0.00232905008416015,0.00251336340017283,"0.00428599331868725"
"148","SAN FRANCISCO",99.721,1,0.000134627714761064,0.000426321096743369,0.00067313857380532,0.000964831955787626,0.00121164943284958,0.00150334281483188,0.00175016029189383,0.00204185367387614,0.00228867115093809,0.00258036453292039,0.00282718200998234,0.00311887539196465,0.0033656928690266,"0.00365738625100891"
"149","DONTE MONCRIEF",99.4985,5,2.44931102426829e-05,7.7561515768496e-05,0.000132462569145944,0.000690211060202176,0.00348189110409653,0.0164275984216578,0.0450529493325857,0.109988833626238,0.191737607101475,0.305236050139136,0.398468568514592,0.50918571480133,0.616924189992917,"0.73853321989105"
"150","TYRELL WILLIAMS",99.12375,5,3.03746898239121e-05,9.61865177757217e-05,0.000287208936606706,0.00269279163389061,0.00987277738860442,0.022935962422639,0.0361005330777731,0.06917210633799,0.127489293031974,0.219628787152321,0.310047237750962,0.454872882192572,0.599607110935256,"0.752496375448143"
"151","MARQUISE GOODWIN",98.44475,5,3.73088453971552e-05,0.000118144677090991,0.000186544226985776,0.000267380058679612,0.000345265329018107,0.00119412437824556,0.00615607922334731,0.0308601688466764,0.0805922710848634,0.169373702443084,0.256173371724788,0.368675150036026,0.477710091127152,"0.611439762681146"
"152","MICHAEL GALLUP",98.1455,5,4.18154096817265e-05,0.000132415463992134,0.000209077048408632,0.00029967710271904,0.000376338687135538,0.000943023852590935,0.0074166825429683,0.0471180766053504,0.173514860308834,0.46688502248913,0.639917696156402,0.762380149015305,0.832348608800334,"0.888694305371901"
"153","ATLANTA",97.6915,1,5.04078830989101e-05,0.000159624963146549,0.000252039415494551,0.000361256495542189,0.000453670947890191,0.000562888027937829,0.000655302480285831,0.00076451956033347,0.000856934012681472,0.000967953532953974,0.00133175185338362,0.00350288125384022,0.00895779152804546,"0.0205319547303938"
"154","MARQISE LEE",97.5855,5,4.10792162351802e-05,0.000130084184744737,0.000205396081175901,0.000294401049685458,0.000369712946116622,0.000483181054685414,0.00181506764674967,0.0102863525246366,0.0224952483441503,0.040753727060394,0.0572795721309927,0.0887224595395191,0.137365530951195,"0.222728016830784"
"155","NEW YORK",97.252,1,2.79036954302394e-05,8.83617021957582e-05,0.000139518477151197,0.000199976483916716,0.000251133258872155,0.000311591265637674,0.000362748040593113,0.000423206047358631,0.000474532715461652,0.000699454686225221,0.00156808191048856,0.00469017228849001,0.0101241679978802,"0.0193586247145474"
"156","TAMPA BAY",96.604,1,8.73707156102398e-05,0.00027667393276576,0.000436853578051199,0.000626156795206719,0.000786336440492159,0.000975639657647678,0.00113581930293312,0.00132512252008864,0.00149833984009405,0.00237521001102376,0.00532961121751122,0.0154484023867017,0.0321789035930152,"0.0599391232880548"
"157","VANCE MCDONALD",96.2955,4,5.62042458700198e-05,0.000177980111921729,0.00038423568023355,0.00357542088929472,0.0156271592464332,0.0614300595333474,0.165592645061108,0.340216685418061,0.496836193642876,0.676334055842973,0.778681612222321,0.850984383725957,0.895874699291189,"0.941880240315555"
"158","DAVID NJOKU",95.2755,4,8.63386760760651e-05,0.000273405807574206,0.000431693380380326,0.00192189605904391,0.0160285576890407,0.0626003126335138,0.19175814984647,0.417971848313483,0.628856547817976,0.83486218515634,0.919831779289912,0.960978576817169,0.979830815646401,"0.99035246864959"
"159","NYHEIM HINES",95.049,3,6.20260521135068e-05,0.000196415831692772,0.000310130260567534,0.0020915440527171,0.009724553851349,0.0105328544051762,0.0105700894992126,0.0232737889185762,0.0519768876465188,0.101244285540035,0.247115241983756,0.596657692930613,0.788714498458225,"0.878294762842639"
"160","ERIC EBRON",95.0035,4,5.91607237776591e-05,0.000187342291962587,0.000295803618888296,0.00161956729497458,0.0140886241938921,0.0726631409386067,0.270778127089187,0.541274226407777,0.674615729384191,0.833169175337319,0.916303523229053,0.960744781522234,0.972543196081917,"0.986031392144199"
"161","JOHN BROWN",94.771,5,3.42856329925346e-05,0.000108571171143026,0.000214257714645023,0.00213751154836952,0.00726218100950492,0.0126250966179849,0.0219840524629718,0.0468233062150504,0.100430688421299,0.226774616607918,0.376798381850359,0.583547988092968,0.732312277201019,"0.833781814203696"
"162","DION LEWIS",94.20025,3,5.292465828035e-05,0.000236927000494258,0.00422897989458461,0.0101612295454858,0.0103484522753198,0.0104305207826899,0.0148565189741056,0.0534706912134071,0.124952567513724,0.241606878334898,0.444295898963667,0.725457343077723,0.853085084029104,"0.921811738388048"
"163","MIAMI",93.8775,1,0.000111068574957446,0.000351717154031913,0.00055534287478723,0.000795991453861697,0.000999617174617015,0.00124026575369148,0.0014438914744468,0.00168941125511819,0.00240037558776346,0.00613829339703719,0.0150316874818952,0.0334828471712004,0.0510016505426584,"0.0657077738258893"
"164","N'KEAL HARRY",93.2785,5,3.54329960774458e-05,0.000615296149925613,0.00286713378929794,0.00856937627293319,0.0163716945935223,0.0341120488608331,0.0589585555128058,0.109924781601112,0.19582928841304,0.354870689669515,0.502225541447112,0.643910271850563,0.728339621562239,"0.797654034763804"
"165","DEVIN FUNCHESS",93.2325,5,5.73390193296464e-05,0.000181573561210547,0.000286695096648232,0.000622559937454988,0.00333478414837505,0.0158133472403064,0.036458010434232,0.0880871961973257,0.178606590417553,0.331658331743311,0.486079960052851,0.666076185736236,0.765490201655179,"0.836995692663344"
"166","JAYLEN SAMUELS",93.0235,3,2.38358555509956e-05,7.80339292252924e-05,0.000318948493955256,0.00197061394778326,0.00635283338557982,0.0169272714835324,0.0308072521533322,0.0532062811930903,0.0798570233491916,0.128327303112143,0.19247953124185,0.30590665220545,0.424540570465096,"0.558663089762209"
"167","C.J. ANDERSON",92.652,3,8.0239925884013e-05,0.000254093098632708,0.000401199629420065,0.00057505280216876,0.000722159332956117,0.000896012505704812,0.00104311903649217,0.00138450673834867,0.00576774816867251,0.0255548364690075,0.0620560659854058,0.158013823052349,0.327450139608704,"0.59484471630599"
"168","MARK ANDREWS",92.13425,4,2.47730541871787e-05,7.84480049260659e-05,0.000123865270935893,0.000199496349427333,0.000704988260431437,0.00363719653447536,0.010074101874671,0.0310830961023966,0.0761393741195382,0.17543533684621,0.301664263319744,0.481391092856109,0.615865985678958,"0.721603191995324"
"169","TED GINN",91.76,5,6.77782554852276e-05,0.000214631142369887,0.000338891277426138,0.000485744164310798,0.000610004299367048,0.000756857186251708,0.000881117321307959,0.00156735113177672,0.00585359760489176,0.0194733173761008,0.0359573210033443,0.062518786779983,0.0887119283801404,"0.116860224491284"
"170","DELANIE WALKER",90.955,4,4.21465566420023e-05,0.000133464096033007,0.000210732783210011,0.000302050322601016,0.000379662008612776,0.00224889606056542,0.0118749841488505,0.0405116318614163,0.110068608866151,0.260853770058283,0.466999866327642,0.703435079454298,0.820466207331006,"0.900054886818808"
"171","ZAY JONES",90.44675,5,3.62303390120669e-05,0.000114729406871545,0.000181151695060334,0.000259650762919813,0.000326073051108602,0.000494781468783168,0.00209867864801154,0.0102092289610736,0.0277418451249637,0.0625463662784307,0.0899661946602345,0.121863918766474,0.161881110322143,"0.231617852169971"
"172","NELSON AGHOLOR",90.424,5,5.67225669122584e-05,0.000179621461888818,0.000283612834561292,0.000406511729537852,0.000510503102210325,0.000633401997186885,0.000737393369859359,0.000860292264835919,0.00108218328711515,0.00674369773496955,0.0199738529461876,0.033802866204184,0.0550752205250304,"0.0887415377977293"
"173","JAMISON CROWDER",89.7455,5,7.55916621234088e-05,0.000239373596724128,0.000377958310617044,0.000541740245217763,0.000680324959110679,0.000844106893711398,0.000982691607604314,0.00127688495616141,0.0113860402270346,0.0780844159134257,0.150814142842331,0.267633649784657,0.434609779498936,"0.70915696766252"
"174","ITO SMITH",89.19675,3,4.12888231583617e-05,0.000130747940001479,0.000206444115791808,0.000295903232634925,0.000515189552685965,0.00528707489686343,0.0173813179153191,0.0510885692742986,0.102824417933759,0.207446383147605,0.358811101043239,0.646461393058839,0.781622189657037,"0.858203131696922"
"175","DUKE JOHNSON",89.0165,3,3.36112449391356e-05,0.000106435608973929,0.000168056224695678,0.000240880588730472,0.00030250120445222,0.000375325568487014,0.000563169788302964,0.00313066815973019,0.0133518238211962,0.0498259939402282,0.116829306331763,0.248766921247105,0.405087413640385,"0.596764470953518"
"176","JOSH GORDON",89,5,0.000359406187210163,0.00162589645215171,0.00346782304979378,0.0070722098967171,0.0118790595205566,0.0204300538892574,0.0308033045640342,0.0476557150705857,0.0663454804904545,0.0940163328253637,0.121588308532319,0.160662368594489,0.196753284328398,"0.242280782063942"
"177","JORDAN REED",88.618,4,4.21242476622109e-05,0.000133393450930335,0.000210621238311055,0.000301890441579178,0.000379118228959898,0.000670116081374616,0.00424368381981231,0.0110953368878451,0.019923541362735,0.0419741631876073,0.105068024977485,0.323978681674302,0.557836120176466,"0.740698355021302"
"178","JALEN RICHARD",88.585,3,2.06595858220811e-05,6.54220217699236e-05,0.000103297929110406,0.0001547306858711,0.000347301575808604,0.00129587424833897,0.00343521044454439,0.00816988891557241,0.0144530024791313,0.027071321770844,0.0467598451101577,0.0869194100906635,0.137520193570414,"0.211411982968597"
"179","ROBERT FOSTER",88.24025,5,2.0642694506971e-05,6.59317674319155e-05,0.000226169361604669,0.00134798167056005,0.00445074371892764,0.0129627843197494,0.0278255076373229,0.0656688229233472,0.127025725994806,0.230281614062753,0.328667726513552,0.443818601178588,0.537809022196973,"0.643025703582401"
"180","ADRIAN PETERSON",88.2175,3,3.6971020709225e-05,0.000117074898912546,0.000184855103546125,0.000763396789150844,0.00459375115396758,0.0239263149702822,0.0648470993174977,0.146630070855295,0.231122799222842,0.354222295201808,0.49253599118476,0.655242165898611,0.758736022058098,"0.843956396678558"
"181","ALBERT WILSON",87.82875,5,2.52875624425855e-05,8.00772810681874e-05,0.00013287498717076,0.000641968136409514,0.00300502009353762,0.0117284313582,0.0259789148234661,0.0480778054901268,0.0709544962357566,0.112242971747051,0.165164338726097,0.243275006603887,0.321102444742452,"0.431593703998964"
"182","GERONIMO ALLISON",87.71375,5,5.87680774176701e-05,0.000186098911822622,0.00029384038708835,0.000421171221493302,0.00151321989807823,0.0142119542834607,0.0585887296285224,0.188227438764413,0.378407086259212,0.689398406548513,0.813115072854492,0.913677045989826,0.943196618287154,"0.960916232955013"
"183","KEKE COUTEE",87.636,5,8.63971670927494e-05,0.00027359102912704,0.000431985835463747,0.000619179697498037,0.000784228580036317,0.00963006129638172,0.0168798027116766,0.0846343418727592,0.28958447334796,0.723884910629286,0.849148938786678,0.89516165827687,0.943105423182362,"0.979601715506154"
"184","DEVANTE PARKER",87.3615,5,3.35914353157767e-05,0.000106372878499959,0.000167957176578883,0.000240738619763066,0.00030232291784199,0.000375104361026173,0.000510738428043689,0.00265678308385665,0.0115134570963298,0.0455215141556098,0.108482409135973,0.193157368424224,0.281050811837019,"0.467091261812126"
"185","ANTHONY MILLER",87.208,5,5.0975570750199e-05,0.000161422640708964,0.000254877853750995,0.00036532492370976,0.000570482469920499,0.00773602693628762,0.0336407802521429,0.119025971466719,0.336470044190162,0.698126141872644,0.797538111565825,0.875536647834425,0.935161737684835,"0.950717809520672"
"186","ROYCE FREEMAN",86.81525,3,7.99978984073424e-05,0.000253326678289918,0.000700667959600053,0.0100888979380805,0.0243174122857584,0.0978068302690147,0.224707042719145,0.627750605124815,0.809892927870883,0.906081520619264,0.94730581891388,0.96687547819157,0.971304615731046,"0.971279616022889"
"187","MARQUISE BROWN",86.25175,5,2.8402731572436e-05,8.9941983312714e-05,0.000235074161662825,0.00126286979144631,0.00395916498714238,0.00977597235842051,0.0166167520229316,0.0308561045533781,0.0553614093464325,0.103146554683346,0.151090071193657,0.20385664164989,0.247804823490341,"0.311589100727069"
"188","MATT BREIDA",85.503,3,3.60066965918552e-05,0.000114021205874208,0.000189067491647673,0.00130984625716819,0.00715469822545963,0.0252176155127791,0.0498683822777161,0.107466152483688,0.199536264936602,0.359637137345403,0.518643467696438,0.679193348224985,0.772373560789956,"0.851537834116555"
"189","MARQUEZ VALDES-SCANTLING",85.06975,5,4.76801495578628e-05,0.000857738883130711,0.00484084373696774,0.0171616885143572,0.0320032582719304,0.0557695290454389,0.0915746857887329,0.173792596915718,0.290589146816412,0.455915716956662,0.57323100553273,0.690737837109503,0.79270029246346,"0.88837161454762"
"190","PAUL RICHARDSON",85.00225,5,5.43667736689032e-05,0.000172161449951527,0.000271833868344516,0.00038962854462714,0.000489300963020129,0.000607095639302753,0.000706768057695742,0.000824562733978366,0.000942526411605068,0.00271022585272893,0.0105828188257382,0.0293706692639318,0.0570568279805446,"0.116591013512227"
"191","GOLDEN TATE",84.98075,5,3.72887910590416e-05,0.000118081171686965,0.000188433485989064,0.00162567211488875,0.0104000228340756,0.032179436775708,0.0548276096746611,0.163760392850645,0.383230139817281,0.626154553690315,0.747667746394944,0.834280115197578,0.871157240604637,"0.915431612148087"
"192","MIKE DAVIS",84.8925,3,3.13013800290686e-05,9.91210367587171e-05,0.000156506900145343,0.000368596307845047,0.00189808240787925,0.00702190990605191,0.0110870316590716,0.014555919133922,0.0226013166637867,0.0459703039296515,0.0782546958768369,0.125824354424764,0.194237610953317,"0.344192407602127"
"193","ADAM HUMPHRIES",84.708,5,2.21273154680817e-05,7.00698323155919e-05,0.000110636577340408,0.000159376705977458,0.000315631987701773,0.00129079587048069,0.00403234336590601,0.0122232491000231,0.0268907019153076,0.0591260909614705,0.10197396375411,0.169589128692384,0.240889748416136,"0.345803074368569"
"194","GREG OLSEN",84.2985,4,2.614111883595e-05,8.27802096471751e-05,0.00013070559417975,0.000187344684990975,0.000337634088280918,0.00190938307988034,0.00720964281482624,0.0215513357135295,0.0439371989077009,0.0985931496124259,0.189920513058864,0.352707737669015,0.499554239013844,"0.638824226518741"
"195","DAESEAN HAMILTON",84.0695,5,2.85792827839695e-05,9.05010621492369e-05,0.000142896413919848,0.000204818193285115,0.000314642701238449,0.00184521127775797,0.00748423578499724,0.0263827943785669,0.0655964229265901,0.167782875411332,0.310681025338383,0.49488497682188,0.630793759792368,"0.760689342895772"
"196","JAMAAL WILLIAMS",83.3735,3,3.45212211666979e-05,0.000272923609245069,0.00255813979154128,0.00854562574501448,0.0107371245891743,0.010916988170668,0.0109221483049175,0.0110917426104258,0.0136839371230718,0.0312412806499168,0.0780325375225545,0.188076130467846,0.314705515758187,"0.532082829759449"
"197","AUSTIN HOOPER",81.3095,4,4.75419460126597e-05,0.00249562749959365,0.00893247278546387,0.0102645782699644,0.0102866454165112,0.0181106530751487,0.0599957928997197,0.123109291871755,0.182026501531581,0.413352784108617,0.677827052153123,0.839004778881712,0.918972591656294,"0.962523353033659"
"198","TAYLOR GABRIEL",81.10025,5,4.83681827142041e-05,0.000153165911928313,0.000241840913571021,0.00034663864278513,0.000435313644427837,0.000540111373641946,0.000628786375284654,0.000733584104498763,0.00102228939499872,0.00612037807689637,0.0221504526315227,0.0459456392165477,0.0629172435658268,"0.106681435480925"
"199","CARLOS HYDE",80.90175,3,4.3567509535664e-05,0.000137963780196269,0.00021783754767832,0.0011809389580389,0.00786602251786333,0.0223865470070742,0.0317276296396645,0.0518891681161315,0.0915670970954926,0.152737132904796,0.246605523304515,0.454963611015163,0.617230989100744,"0.736453106086604"
"200","CASE KEENUM",80.8042,2,4.86256664044858e-05,0.000153981276947538,0.000243128332022429,0.000348483942565481,0.000437630997640372,0.000542986608183425,0.000632133663258315,0.000737489273801368,0.000832204442269632,0.00156212621768068,0.00454600182628537,0.0124960008170497,0.019668476612422,"0.024209815605984"
"201","KALEN BALLAGE",80.343,3,5.27648814680857e-05,0.000167088791315605,0.000263824407340429,0.000561856792140303,0.00304675066932424,0.0153266864986623,0.0368635390318567,0.0857384408817767,0.1495775254357,0.240126955040754,0.343270944838053,0.48981262225994,0.609974091939832,"0.739405962056924"
"202","JIMMY GRAHAM",80.16475,4,3.68095126662474e-05,0.00011656345677645,0.000184047563331237,0.000263801507441439,0.000458508363506772,0.00423645533539812,0.0167070877019337,0.0343616341532946,0.0498413489463286,0.0860703210043188,0.145614706359047,0.280422702489253,0.459272980711593,"0.652906958328196"
"203","JAMES WASHINGTON",80.127,5,2.48805114843778e-05,0.000277113284617033,0.00167309734570586,0.00636092561551323,0.0129339937275471,0.024533923376478,0.0387596180682162,0.0689613942100313,0.119537029974157,0.227583445158178,0.358846546937277,0.529936105271657,0.655358927913728,"0.76789571483065"
"204","JACK DOYLE",80.05225,4,5.41680738363367e-05,0.000171532233815066,0.000270840369181684,0.000388204529160413,0.000487512664527031,0.00121544731091068,0.00661950345152081,0.0211873655979497,0.0413723595553648,0.102332795089462,0.21487995069461,0.422083368525155,0.610512277111243,"0.756491282780664"
"205","GUS EDWARDS",80.01825,3,5.08642968917653e-05,0.00016107027349059,0.000254321484458827,0.00052312414962325,0.00153775032737919,0.00561367833568855,0.0140205086500268,0.0324759432067958,0.0554183562627636,0.0895092185611888,0.124437274076825,0.179484926822311,0.245298456481799,"0.34722414742334"
